name,carbon_2007,latitude,energy_2000,country,parentcomp_id,carbon_2000,carbon_nextdecade,intensity_2007,company_id,plant_id,longitude,intensity_nextdecade,city_name,energy_2007,energy_nextdecade,intensity_2000,state,state_code,is_renewable,intensity_category,carbon_change_2000_2007,carbon_change_2007_future,energy_change_2000_2007,energy_change_2007_future,carbon_growing,carbon_declining,is_high_emitter,is_clean_plant,size_category,region,intensity_category_low,intensity_category_medium,intensity_category_unknown,size_category_medium,size_category_small,size_category_zero,state_Australian CapitalTerritory,state_AustralianCapital Territory,state_AustralianCapitalTerritory,state_New SouthWales,state_NewSouthWales,state_NorthernTerritory,state_Queensland,state_SouthAustralia,state_Tasmania,state_Victoria,state_WesternAustralia,region_Queensland,region_Tasmania,region_Victoria,company_plants_count,parent_plants_count
LAVERTON STEELMILL,23609.17725,-37.85,60647.79775,Australia,Unknown,15880.16725,35315.901,1295.407,SMORGON STEEL GROUPLTD,24743,144.75,1295.407,Laverton,75588.1016,75588.1016,1202.501,Victoria,VIC,0,medium,7729.01,11706.723749999997,14940.303849999997,0.0,1,0,1,0,medium,Victoria,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
LEONORA,4059.4761,-28.88333,3709.2109,Australia,WESFARMERS,3407.71,4059.4761,1959.613,ENERGY GENERATION(ENGEN),25034,121.3167,1959.613,Leonora,4143.1411,4143.1411,1837.431,WesternAustralia,WesternAustralia,0,high,651.7660999999998,0.0,433.9301999999998,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,7,11
LIDDELL,23609.17725,-32.27,60647.79775,Australia,Unknown,15880.16725,35315.901,2579.7419,MACQUARIEGENERATION,25253,150.9,2579.7419,Muswellbrook,102063.5887,192756.11575000003,2400.343,New SouthWales,New SouthWales,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Other,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,4,382
LONGFORD GASPLANT,23609.17725,-38.16667,60647.79775,Australia,Unknown,15880.16725,35315.901,1602.952,EXXON MOBILAUSTRALIA,25807,147.0833,1602.952,Longford,65809.2031,65809.2031,1483.233,Victoria,VIC,0,high,7729.01,11706.723749999997,5161.405350000001,0.0,1,0,1,0,medium,Victoria,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
LONSDALE,8232.9023,-34.93,0.0,Australia,Unknown,0.0,8232.9023,1525.807,CUMMINSENGINE COPTYLTD,25836,138.6,1525.807,Adelaide,10791.54,10791.54,0.0,SouthAustralia,SouthAustralia,0,high,8232.9023,0.0,10791.54,0.0,1,0,1,0,medium,Other,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,1,382
LOYYANG A,23609.17725,-38.26667,60647.79775,Australia,Unknown,15880.16725,35315.901,2646.1421,LOY YANG POWERMANAGEMENT,26096,146.55,2646.1421,TraralgonSouth,102063.5887,192756.11575000003,2466.0891,Victoria,VIC,0,high,7729.01,11706.723749999997,41415.790949999995,90692.52705000003,1,0,1,0,large,Victoria,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,1,382
LUGGAGEPOINTWWTP,2879.7229,-27.46,6548.2598,Australia,Unknown,2845.8679,2879.7229,938.9644,BRISBANEWATER,26209,153.02,938.9644,Brisbane,6133.8281,6133.8281,869.1982,Queensland,QLD,0,medium,33.85500000000002,0.0,-414.4317000000001,0.0,1,0,1,0,medium,Queensland,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1,382
MACARTHURRRP,0.0,-33.87,0.0,Australia,Unknown,0.0,2235.74,0.0,WSNENVIRONMENTALSOLUTIONS,26480,151.21,777.6367,Sydney,0.0,5750.0879,0.0,New SouthWales,New SouthWales,1,unknown,0.0,2235.74,0.0,5750.0879,0,0,0,1,zero,Other,False,False,True,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,1,382
MACKAY,14063.0898,-21.15,22341.8008,Australia,Unknown,14931.8799,14063.0898,1452.611,STANWELL CORPLTD,26513,149.18,1452.611,Mackay,19362.5,19362.5,1336.677,Queensland,QLD,0,medium,-868.7901000000002,0.0,-2979.300800000001,0.0,0,1,1,0,medium,Queensland,False,True,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,10,382
MACKINTOSH,0.0,-41.73333,60647.79775,Australia,Unknown,0.0,0.0,0.0,HYDROTASMANIA,26521,145.6,0.0,Tullah,102063.5887,155580.4062,0.0,Tasmania,TAS,1,unknown,0.0,0.0,41415.790949999995,53516.817500000005,0,0,0,1,large,Tasmania,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,11,382
MACKNADEMILL,0.0,-18.65,18483.1406,Australia,Unknown,0.0,0.0,0.0,CSRSUGAR,26523,146.15,0.0,Ingham,18871.8203,18871.8203,0.0,Queensland,QLD,1,unknown,0.0,0.0,388.6797000000006,0.0,0,0,0,1,medium,Queensland,False,False,True,True,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,7,382
