holdercnt,legal_area,grantyear,grantmonth,grantday,grantdayofweek,grantquarter,startyear,startmonth,startday,startdayofweek,startquarter,endyear,endmonth,endday,enddayofweek,endquarter,is_live,type_COAL MINING LEASE,type_EXPLORATION LICENCE,survstatus_SURVEYED,survstatus_UNSURVEYED,fmt_tenid_freq
1.0,4.0,2021,10,27,2,4,2020,12,1,1,4,2026,10,26,0,4,1,0,1,0,1,0.0002
1.0,10.0,2022,7,22,4,3,2020,12,9,2,4,2027,7,21,2,3,1,0,1,0,1,0.0002
1.0,2.0,2022,7,22,4,3,2021,4,9,4,2,2027,7,21,2,3,1,0,1,0,1,0.0002
1.0,3.0,2022,8,10,2,3,2021,4,13,1,2,2027,8,9,0,3,1,0,1,0,1,0.0002
1.0,8.0,2023,1,23,0,1,2021,4,15,3,2,2028,1,22,5,1,1,0,1,0,1,0.0002
1.0,5.0,2024,4,10,2,2,2021,5,26,2,2,2029,4,9,0,2,1,0,1,0,1,0.0002
2.0,4.0,2022,3,1,1,1,2021,5,27,3,2,2027,2,28,6,1,1,0,1,0,1,0.0002
1.0,2.0,2022,2,25,4,1,2021,6,1,1,2,2027,2,24,2,1,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2021,7,28,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2022,5,31,1,2,2021,8,9,0,3,2027,5,30,6,2,1,0,1,0,1,0.0002
1.0,3.0,2022,5,31,1,2,2021,8,9,0,3,2027,5,30,6,2,1,0,1,0,1,0.0002
1.0,31.0,2022,3,18,4,1,2021,8,10,1,3,2027,3,17,2,1,1,0,1,0,1,0.0002
1.0,1.0,2024,3,12,1,1,2021,9,6,0,3,2029,3,11,6,1,1,0,1,0,1,0.0002
1.0,3.0,2025,10,21,1,4,2021,9,6,0,3,2030,10,20,6,4,1,0,1,0,1,0.0002
1.0,1.0,2024,3,12,1,1,2021,9,6,0,3,2029,3,11,6,1,1,0,1,0,1,0.0002
1.0,47.0,2022,9,1,3,3,2021,9,13,0,3,2027,8,31,1,3,1,0,1,0,1,0.0002
1.0,70.0,2022,7,25,0,3,2021,10,8,4,4,2027,7,24,5,3,1,0,1,0,1,0.0002
1.0,2.0,2022,7,4,0,3,2021,10,14,3,4,2027,7,3,5,3,1,0,1,0,1,0.0002
1.0,8.0,2022,7,4,0,3,2021,10,14,3,4,2027,7,3,5,3,1,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2021,10,15,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2021,11,1,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2022,7,4,0,3,2021,11,5,4,4,2027,7,3,5,3,1,0,1,0,1,0.0002
1.0,1.0,2022,7,4,0,3,2021,11,5,4,4,2027,7,3,5,3,1,0,1,0,1,0.0002
1.0,1.0,2022,9,2,4,3,2021,11,16,1,4,2027,9,1,2,3,1,0,1,0,1,0.0002
1.0,1.0,2025,7,2,2,3,2021,11,18,3,4,2030,7,1,0,3,1,0,1,0,1,0.0002
1.0,2.0,2023,6,8,3,2,2021,11,24,2,4,2028,6,7,2,2,1,0,1,0,1,0.0002
1.0,15.0,2022,11,8,1,4,2021,12,7,1,4,2027,11,7,6,4,1,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,1,28,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,1,28,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,1,28,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2022,1,28,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2022,1,28,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2023,12,18,0,4,2022,2,14,0,1,2028,12,17,6,4,1,0,1,0,1,0.0002
1.0,4.0,2022,10,25,1,4,2022,2,14,0,1,2027,10,24,6,4,1,0,1,0,1,0.0002
1.0,5.0,2023,7,24,0,3,2022,2,14,0,1,2028,7,23,6,3,1,0,1,0,1,0.0002
1.0,1.0,2023,5,30,1,2,2022,2,28,0,1,2028,5,29,0,2,1,0,1,0,1,0.0002
1.0,1.0,2022,12,13,1,4,2022,2,28,0,1,2027,12,12,6,4,1,0,1,0,1,0.0002
1.0,1.0,2023,7,21,4,3,2022,5,5,3,2,2028,7,20,3,3,1,0,1,0,1,0.0002
1.0,3.0,2022,11,25,4,4,2022,5,13,4,2,2027,11,24,2,4,1,0,1,0,1,0.0002
1.0,1.0,2023,3,30,3,1,2022,5,13,4,2,2028,3,29,2,1,1,0,1,0,1,0.0002
1.0,26.0,2020,7,15,2,3,2022,5,20,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,22.0,2022,12,12,0,4,2022,5,23,0,2,2027,12,11,5,4,1,0,1,0,1,0.0002
1.0,18.0,2023,7,21,4,3,2022,6,22,2,2,2028,7,20,3,3,1,0,1,0,1,0.0002
1.0,7.0,2023,2,8,2,1,2022,6,29,2,2,2028,2,7,0,1,1,0,1,0,1,0.0002
1.0,4.0,2023,7,4,1,3,2022,7,14,3,3,2028,7,3,0,3,1,0,1,0,1,0.0002
1.0,10.0,2023,7,4,1,3,2022,7,25,0,3,2028,7,3,0,3,1,0,1,0,1,0.0002
1.0,5.0,2023,7,7,4,3,2022,8,1,0,3,2028,7,6,3,3,1,0,1,0,1,0.0002
1.0,4.0,2023,7,7,4,3,2022,8,1,0,3,2028,7,6,3,3,1,0,1,0,1,0.0002
1.0,2.0,2023,7,7,4,3,2022,8,1,0,3,2028,7,6,3,3,1,0,1,0,1,0.0002
1.0,2.0,2024,10,1,1,4,2022,8,11,3,3,2029,9,30,6,3,1,0,1,0,1,0.0002
1.0,15.0,2020,7,15,2,3,2022,8,12,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2022,8,31,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2025,5,1,3,2,2022,9,19,0,3,2030,4,30,1,2,1,0,1,0,1,0.0002
1.0,22.0,2023,12,19,1,4,2022,9,21,2,3,2028,12,18,0,4,1,0,1,0,1,0.0002
1.0,3.0,2023,9,14,3,3,2022,10,7,4,4,2028,9,13,2,3,1,0,1,0,1,0.0002
1.0,2.0,2023,9,8,4,3,2022,10,13,3,4,2028,9,7,3,3,1,0,1,0,1,0.0002
1.0,2.0,2023,9,8,4,3,2022,10,13,3,4,2028,9,7,3,3,1,0,1,0,1,0.0002
1.0,28.0,2023,8,11,4,3,2022,10,24,0,4,2028,8,10,3,3,1,0,1,0,1,0.0002
1.0,24.0,2024,4,30,1,2,2022,10,25,1,4,2029,4,29,6,2,1,0,1,0,1,0.0002
1.0,8.0,2025,6,4,2,2,2022,10,27,3,4,2030,6,3,0,2,1,0,1,0,1,0.0002
1.0,4.0,2025,6,4,2,2,2022,10,27,3,4,2030,6,3,0,2,1,0,1,0,1,0.0002
1.0,3.0,2025,2,12,2,1,2022,11,22,1,4,2030,2,11,0,1,1,0,1,0,1,0.0002
1.0,4.0,2024,6,6,3,2,2022,11,30,2,4,2029,6,5,1,2,1,0,1,0,1,0.0002
1.0,22.0,2024,1,17,2,1,2022,12,2,4,4,2029,1,16,1,1,1,0,1,0,1,0.0002
1.0,3.0,2023,7,21,4,3,2022,12,14,2,4,2028,7,20,3,3,1,0,1,0,1,0.0002
1.0,3.0,2024,3,26,1,1,2023,1,24,1,1,2029,3,25,6,1,1,0,1,0,1,0.0002
1.0,68.0,2024,9,13,4,3,2023,2,2,3,1,2029,9,12,2,3,1,0,1,0,1,0.0002
1.0,70.0,2024,9,13,4,3,2023,2,2,3,1,2029,9,12,2,3,1,0,1,0,1,0.0002
1.0,2.0,2024,1,25,3,1,2023,2,22,2,1,2029,1,24,2,1,1,0,1,0,1,0.0002
1.0,6.0,2024,1,25,3,1,2023,2,22,2,1,2029,1,24,2,1,1,0,1,0,1,0.0002
1.0,2.0,2024,1,25,3,1,2023,2,22,2,1,2029,1,24,2,1,1,0,1,0,1,0.0002
1.0,10.0,2024,1,25,3,1,2023,2,22,2,1,2029,1,24,2,1,1,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2023,2,22,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2023,2,22,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,2,22,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,2,22,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2025,9,9,1,3,2023,2,27,0,1,2030,9,8,6,3,1,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2023,2,27,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2023,2,27,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2023,2,27,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,24.0,2024,7,26,4,3,2023,4,21,4,2,2029,7,25,2,3,1,0,1,0,1,0.0002
1.0,1.0,2025,12,17,2,4,2023,4,28,4,2,2030,12,16,0,4,1,0,1,0,1,0.0002
1.0,1.0,2024,1,17,2,1,2023,6,15,3,2,2029,1,16,1,1,1,0,1,0,1,0.0002
1.0,10.0,2024,3,6,2,1,2023,6,29,3,2,2029,3,5,0,1,1,0,1,0,1,0.0002
1.0,1.0,2025,12,17,2,4,2023,7,26,2,3,2030,12,16,0,4,1,0,1,0,1,0.0002
1.0,2.0,2023,11,3,4,4,2023,8,18,4,3,2028,11,2,3,4,1,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2023,8,18,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2024,4,10,2,2,2023,8,18,4,3,2029,4,9,0,2,1,0,1,0,1,0.0002
1.0,18.0,2020,7,15,2,3,2023,9,4,0,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,12.0,2020,7,15,2,3,2023,9,15,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,12.0,2020,7,15,2,3,2023,9,15,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,12.0,2020,7,15,2,3,2023,9,15,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,11.0,2020,7,15,2,3,2023,9,27,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,11.0,2020,7,15,2,3,2023,9,27,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2025,8,19,1,3,2023,9,29,4,3,2030,8,18,6,3,1,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2023,9,29,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2025,8,4,0,3,2023,9,29,4,3,2030,8,3,5,3,1,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2023,9,29,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2024,12,11,2,4,2023,10,9,0,4,2029,12,10,0,4,1,0,1,0,1,0.0002
1.0,9.0,2024,12,11,2,4,2023,10,9,0,4,2029,12,10,0,4,1,0,1,0,1,0.0002
1.0,1.0,2024,7,26,4,3,2023,10,9,0,4,2029,7,25,2,3,1,0,1,0,1,0.0002
1.0,1.0,2025,7,16,2,3,2023,11,1,2,4,2030,7,15,0,3,1,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2023,11,17,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2023,11,17,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2023,12,8,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2025,2,4,1,1,2023,12,8,4,4,2030,2,3,6,1,1,0,1,0,1,0.0002
1.0,14.0,2025,2,4,1,1,2023,12,8,4,4,2030,2,3,6,1,1,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2023,12,13,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2023,12,13,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,51.0,2025,5,13,1,2,2024,1,19,4,1,2030,5,12,6,2,1,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,2,15,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,4,2,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,4,12,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,8.0,2020,7,15,2,3,2024,4,12,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,20.0,2020,7,15,2,3,2024,5,7,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,42.0,2020,7,15,2,3,2024,5,7,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,42.0,2020,7,15,2,3,2024,5,28,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,28.0,2020,7,15,2,3,2024,7,24,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2025,12,23,1,4,2024,8,14,2,3,2030,12,22,6,4,1,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2024,10,17,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2026,4,9,3,2,2024,11,12,1,4,2031,4,8,1,2,1,0,1,0,1,0.0002
1.0,6.0,2026,4,9,3,2,2024,11,12,1,4,2031,4,8,1,2,1,0,1,0,1,0.0002
1.0,59.0,2020,7,15,2,3,2024,11,21,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,34.0,2020,7,15,2,3,2024,11,22,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2020,7,15,2,3,2024,12,4,2,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2024,12,20,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2025,11,27,3,4,2025,1,13,0,1,2030,11,26,1,4,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2025,1,13,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,17.0,2025,10,9,3,4,2025,1,13,0,1,2030,10,8,1,4,1,0,1,0,1,0.0002
1.0,37.0,2025,10,9,3,4,2025,1,13,0,1,2030,10,8,1,4,1,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2025,2,7,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2025,11,5,2,4,2025,2,20,3,1,2030,11,4,0,4,1,0,1,0,1,0.0002
1.0,68.0,2025,11,27,3,4,2025,3,5,2,1,2030,11,26,1,4,1,0,1,0,1,0.0002
1.0,10.0,2025,11,27,3,4,2025,3,5,2,1,2030,11,26,1,4,1,0,1,0,1,0.0002
1.0,10.0,2020,7,15,2,3,2025,3,17,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,11.0,2026,4,9,3,2,2025,4,4,4,2,2031,4,8,1,2,1,0,1,0,1,0.0002
1.0,1.0,2026,2,3,1,1,2025,4,17,3,2,2031,2,2,6,1,1,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2025,4,28,0,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2025,4,28,0,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,5,19,0,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,5,27,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,5,27,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2020,7,15,2,3,2025,5,27,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2020,7,15,2,3,2025,5,27,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2025,5,27,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,5,27,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,26.0,2026,2,5,3,1,2025,6,5,3,2,2031,2,4,1,1,1,0,1,0,1,0.0002
1.0,25.0,2020,7,15,2,3,2025,6,10,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,7,1,1,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2025,7,3,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2025,7,3,3,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,21.0,2020,7,15,2,3,2025,8,27,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,9,17,2,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2025,9,19,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,4.0,2020,7,15,2,3,2025,9,19,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2025,9,19,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,9,19,4,3,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,10,7,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,5.0,2020,7,15,2,3,2025,10,17,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2025,11,18,1,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2025,11,27,3,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2025,12,1,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2025,12,1,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,70.0,2020,7,15,2,3,2025,12,1,0,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2025,12,12,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2025,12,19,4,4,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2026,1,23,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2026,1,23,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2026,1,23,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2026,1,23,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,2,24,1,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,2,26,3,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2026,3,6,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,7.0,2020,7,15,2,3,2026,3,6,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,9.0,2020,7,15,2,3,2026,3,6,4,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,3,18,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,3,18,2,1,2027,6,15,2,2,0,0,1,0,1,0.0002
2.0,9.0,2020,7,15,2,3,2026,3,23,0,1,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,4,1,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,2.0,2020,7,15,2,3,2026,4,1,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,16.0,2020,7,15,2,3,2026,4,2,3,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,4,7,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,4,7,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,3.0,2020,7,15,2,3,2026,4,7,1,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,4,8,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,4,22,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,4,22,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,4,22,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,4,22,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,4,22,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,6.0,2020,7,15,2,3,2026,4,22,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,1.0,2020,7,15,2,3,2026,4,22,2,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,11.0,2020,7,15,2,3,2026,5,1,4,2,2027,6,15,2,2,0,0,1,0,1,0.0002
1.0,14.0,2005,10,28,4,4,2002,10,24,3,4,2026,10,27,1,4,1,0,1,0,1,0.0002
1.0,9.0,2006,7,5,2,3,2003,6,16,0,2,2026,7,4,5,3,1,0,1,0,1,0.0002
1.0,34.0,2004,8,4,2,3,2003,7,1,1,3,2026,8,3,0,3,1,0,1,0,1,0.0002
1.0,20.0,2004,11,17,2,4,2003,9,30,1,3,2026,11,16,0,4,1,0,1,0,1,0.0002
1.0,11.0,2010,2,10,2,1,2006,12,29,4,4,2028,2,9,2,1,1,0,1,0,1,0.0002
1.0,10.0,2008,6,4,2,2,2007,1,25,3,1,2026,6,3,2,2,1,0,1,0,1,0.0002
1.0,7.0,2008,5,19,0,2,2007,1,25,3,1,2026,5,18,0,2,1,0,1,0,1,0.0002
1.0,9.0,2009,7,28,1,3,2007,1,25,3,1,2027,7,27,1,3,1,0,1,0,1,0.0002
2.0,21.0,2008,10,3,4,4,2007,1,25,3,1,2026,10,2,4,4,1,0,1,0,1,0.0002
1.0,7.0,2008,4,1,1,2,2007,1,25,3,1,2026,3,31,1,1,1,0,1,0,1,0.0002
1.0,4.0,2008,4,1,1,2,2007,1,25,3,1,2026,3,31,1,1,1,0,1,0,1,0.0002
1.0,10.0,2008,7,3,3,3,2007,1,29,0,1,2026,7,2,3,3,1,0,1,0,1,0.0002
1.0,23.0,2009,7,2,3,3,2007,1,29,0,1,2027,7,1,3,3,1,0,1,0,1,0.0002
1.0,4.0,2008,8,12,1,3,2007,2,8,3,1,2026,8,11,1,3,1,0,1,0,1,0.0002
1.0,10.0,2008,4,29,1,2,2007,2,2,4,1,2026,4,28,1,2,1,0,1,0,1,0.0002
1.0,12.0,2013,1,23,2,1,2012,1,24,1,1,2027,1,22,4,1,1,0,1,0,1,0.0002
1.0,16.0,2014,7,11,4,3,2013,12,12,3,4,2026,7,10,4,3,1,0,1,0,1,0.0002
1.0,3.0,2015,12,2,2,4,2014,11,24,0,4,2025,12,1,0,4,1,0,1,0,1,0.0002
1.0,7.0,2015,12,10,3,4,2014,11,24,0,4,2025,12,9,1,4,1,0,1,0,1,0.0002
1.0,8.0,2015,10,5,0,4,2015,2,3,1,1,2027,10,4,0,4,1,0,1,0,1,0.0002
1.0,7.0,2017,1,27,4,1,2015,2,3,1,1,2027,1,26,1,1,1,0,1,0,1,0.0002
1.0,10.0,2015,10,5,0,4,2015,2,3,1,1,2027,10,4,0,4,1,0,1,0,1,0.0002
1.0,11.0,2016,1,20,2,1,2015,6,24,2,2,2021,1,19,1,1,1,0,1,0,1,0.0002
1.0,11.0,2016,5,2,0,2,2015,7,21,1,3,2026,5,1,4,2,1,0,1,0,1,0.0002
1.0,15.0,2016,11,7,0,4,2015,8,5,2,3,2026,11,6,4,4,1,0,1,0,1,0.0002
1.0,8.0,2016,11,8,1,4,2015,8,5,2,3,2026,11,7,5,4,1,0,1,0,1,0.0002
1.0,3.0,2016,11,8,1,4,2015,9,9,2,3,2026,11,7,5,4,1,0,1,0,1,0.0002
1.0,7.0,2016,11,8,1,4,2015,10,7,2,4,2026,11,7,5,4,1,0,1,0,1,0.0002
1.0,9.0,2017,1,27,4,1,2016,6,28,1,2,2027,1,26,1,1,1,0,1,0,1,0.0002
1.0,9.0,2017,3,31,4,1,2016,8,31,2,3,2027,3,30,1,1,1,0,1,0,1,0.0002
1.0,7.0,2017,3,31,4,1,2016,9,14,2,3,2027,3,30,1,1,1,0,1,0,1,0.0002
1.0,1.0,2017,3,31,4,1,2016,9,14,2,3,2027,3,30,1,1,1,0,1,0,1,0.0002
1.0,42.0,2017,7,3,0,3,2016,11,4,4,4,2027,7,2,4,3,1,0,1,0,1,0.0002
1.0,1.0,2017,7,6,3,3,2016,12,13,1,4,2027,7,5,0,3,1,0,1,0,1,0.0002
1.0,2.0,2017,10,16,0,4,2017,4,5,2,2,2027,10,15,4,4,1,0,1,0,1,0.0002
1.0,7.0,2018,12,13,3,4,2017,11,7,1,4,2028,12,12,1,4,1,0,1,0,1,0.0002
