id,brand,model,variant,series,year,decade,price,price_bracket,kilometers,odometer_category,type,gearbox,fuel,status,cc,color,seating_capacity
12759891,Toyota,Landcruiser Prado,GXL (4X4),KDJ150R 11 Upgrade,2013,2010s,34988.0,mid_range,245000.0,very_high,Wagon,Automatic,Diesel,Used,2982.0,White,7
12759906,Holden,Colorado,LS (4X4),RG MY18,2018,2010s,42970.0,mid_range,35521.0,moderate,Space Cab Chassis,Manual,Diesel,Used,2776.0,White,2
12759939,Lexus,RX300,Crafted Edition,AGL20R,2021,2020s,83990.0,luxury,20000.0,low,Wagon,Automatic,Premium Unleaded Petrol,Used,1998.0,Black,5
12759942,Volkswagen,Caddy,SWB TDI250,2K MY17.5 Upgrade,2017,2010s,29999.0,economy,95497.0,average,Van,Automatic,Diesel,Used,1968.0,White,2
12759966,Toyota,RAV4,GX (2WD),ZSA42R,2013,2010s,18999.0,economy,134455.0,high,Wagon,Automatic,Unleaded Petrol,Used,1987.0,Silver,5
12759976,Ford,Transit Custom,330L (lwb),VN,2015,2010s,18913.0,economy,223323.0,very_high,Van,Manual,Diesel,Used,2198.0,White,2
12759977,Kia,Sportage,SI (fwd),SL Series 2,2014,2010s,16913.0,economy,155765.0,high,Wagon,Automatic,Unleaded Petrol,Used,1998.0,Black,5
12759987,Toyota,Granvia,Standard (6 Seats),GDH303R,2019,2010s,64954.0,premium,3793.0,low,Wagon,Automatic,Diesel,Used,2755.0,Silver,6
12759992,Ford,Mondeo,Ambiente Tdci (5 YR),MD MY18.25,2018,2010s,13460.0,budget,153585.0,high,Hatchback,Automatic,Diesel,Used,1997.0,Grey,5
12759995,Mitsubishi,Lancer,ES,CJ,2008,2000s,7750.0,budget,139749.0,high,Sedan,Automatic,Unleaded Petrol,Used,1998.0,Blue,5
12759996,Mazda,3,NEO,BK,2004,2000s,5950.0,budget,300813.0,very_high,Hatchback,Automatic,Unleaded Petrol,Used,1998.0,Blue,5
12760004,Volkswagen,Beetle,Fender Edition,1L,2013,2010s,33800.0,mid_range,32167.0,moderate,Hatchback,Automatic,Premium Unleaded Petrol,Used,1390.0,Black,4
12760006,Mazda,CX-5,Grand Tourer (4X4),MY13 Upgrade,2014,2010s,27990.0,economy,91428.0,average,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Black,5
12760008,Lexus,IS300,F Sport,ASE30R,2020,2020s,68800.0,premium,28306.0,moderate,Sedan,Automatic,Premium Unleaded Petrol,Used,1998.0,Grey,5
12760040,Toyota,Corolla,ZR (hybrid),ZWE211R,2018,2010s,34992.0,mid_range,68699.0,average,Hatchback,Automatic,Unleaded Petrol/Electric,Used,1798.0,White,5
12760061,Renault,Trafic,SWB (85KW),X82 MY17,2019,2010s,26990.0,economy,195690.0,high,Van,Manual,Diesel,Used,1598.0,White,3
12760096,Mitsubishi,Pajero,GL LWB (4X4),NT MY11,2011,2010s,29990.0,economy,136265.0,high,Wagon,Automatic,Diesel,Used,3200.0,White,5
12760112,Mazda,CX-9,Touring (fwd),MY16,2017,2010s,33400.0,mid_range,144273.0,high,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Silver,7
12760125,Jeep,Grand Cherokee,Laredo (4X4),WK MY14,2014,2010s,28000.0,economy,126000.0,high,Wagon,Automatic,Diesel,Used,2987.0,Black,5
12760142,Nissan,Navara,ST-R (4X4),D22,2004,2000s,9000.0,budget,265423.0,very_high,Dual Cab Pick-Up,Manual,Diesel,Used,2953.0,White,5
12760161,Ford,Ranger,XL 2.2 HI-Rider (4X2),PX Mkii MY17,2017,2010s,29950.0,economy,157990.0,high,Super Cab Chassis,Automatic,Diesel,Used,2198.0,White,4
12760178,Volkswagen,Tiguan,132 TSI Comfortline,5NA MY20,2019,2010s,42668.0,mid_range,29365.0,moderate,Wagon,Automatic,Premium Unleaded Petrol,Used,1984.0,Grey,5
12760185,Audi,Q7,3.0 TDI Quattro,4M,2016,2010s,57488.0,premium,93924.0,average,Wagon,Automatic,Diesel,Used,2967.0,Black,7
12760197,Subaru,Forester,2.5I (awd),MY21,2021,2020s,42990.0,mid_range,12770.0,low,Wagon,Automatic,Unleaded Petrol,Used,2498.0,Silver,5
12760202,Chrysler,300,SRT,MY19,2019,2010s,84888.0,luxury,41920.0,moderate,Sedan,Automatic,Premium Unleaded Petrol,Used,6417.0,White,5
12760207,Subaru,Impreza,2.0I-L (awd),MY12,2012,2010s,11890.0,budget,190100.0,high,Hatchback,Manual,Unleaded Petrol,Used,1995.0,Black,5
12760216,Mazda,3,Maxx Sport,BN MY18,2018,2010s,26999.0,economy,44776.0,moderate,Sedan,Automatic,Unleaded Petrol,Used,1998.0,White,5
12760219,Hyundai,Kona,GO (fwd),OS.3 MY20,2019,2010s,31888.0,mid_range,6540.0,low,Wagon,Automatic,Unleaded Petrol,Used,1999.0,Silver,5
12760228,Suzuki,Grand Vitara,Trekker,JT,2007,2000s,13000.0,budget,140917.0,high,Wagon,Automatic,Unleaded Petrol,Used,2736.0,Black,5
12760232,Volkswagen,Tiguan,140 TDI Highline,5NA,2017,2010s,39990.0,mid_range,123368.0,high,Wagon,Automatic,Diesel,Used,1968.0,White,5
12760233,Toyota,RAV4,Cruiser (4X4),ASA44R MY18,2018,2010s,41995.0,mid_range,45483.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2494.0,Silver,5
12760256,Nissan,Navara,ST (4X4) Black Edition,D23 Series III MY18,2018,2010s,46499.0,mid_range,73955.0,average,Dual Cab Pick-Up,Automatic,Diesel,Used,2298.0,Grey,5
12760262,Land Rover,Range Rover Sport,3.0 SDV6 HSE Dynamic,LW MY16,2015,2010s,88800.0,luxury,59234.0,moderate,Wagon,Automatic,Diesel,Used,2993.0,Grey,5
12760281,Hyundai,Tucson,Active (fwd),TL2 MY18,2018,2010s,26490.0,economy,103381.0,average,Wagon,Automatic,Unleaded Petrol,Used,1999.0,Silver,5
12760282,Toyota,Hilux,SR (4X4),KUN26R MY14,2015,2010s,37500.0,mid_range,90500.0,average,Double Cab Chassis,Automatic,Diesel,Used,2982.0,White,5
12760283,Ford,Ranger,XLS 3.2 (4X4),PX Mkiii MY21.25,2021,2020s,58980.0,premium,10246.0,low,Double Cab Pick Up,Automatic,Diesel,Used,3198.0,White,5
12760288,Subaru,WRX,Premium (awd),MY15,2015,2010s,26484.0,economy,169964.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,1998.0,Grey,5
12760330,Isuzu,MU-X,LS-T (4X4),UC MY19,2020,2020s,59488.0,premium,21723.0,moderate,Wagon,Automatic,Diesel,Used,2999.0,White,7
12760338,Suzuki,S-Cross,GL (4X2),JY,2014,2010s,10500.0,budget,191326.0,high,Wagon,Manual,Unleaded Petrol,Used,1586.0,Silver,5
12760348,Ford,F250,XLT,RN,2006,2000s,44990.0,mid_range,218334.0,very_high,Super Cab Pickup,Automatic,Unleaded Petrol,Used,5400.0,White,5
12760353,Kia,Sportage,SX (fwd),QL MY20,2020,2020s,33990.0,mid_range,36676.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1999.0,White,5
12760356,Toyota,Corolla,Ascent Sport,ZRE182R,2015,2010s,18390.0,economy,83557.0,average,Hatchback,Manual,Unleaded Petrol,Used,1798.0,Orange,5
12760357,Mazda,CX-5,Touring (4X4),MY17.5 (KF Series 2),2018,2010s,33990.0,mid_range,63143.0,average,Wagon,Automatic,Diesel,Used,2191.0,Red,5
12760360,Mitsubishi,Triton,GLX-R (4X4),MN MY15,2015,2010s,29990.0,economy,120567.0,high,Double Cab Utility,Manual,Diesel,Used,2477.0,White,5
12760362,Hyundai,Santa FE,Highlander Crdi (4X4),DM Series II (DM3),2015,2010s,35990.0,mid_range,78631.0,average,Wagon,Automatic,Diesel,Used,2199.0,White,7
12760365,Holden,Colorado,LS (4X2),RG MY16,2016,2010s,32490.0,mid_range,69467.0,average,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,Silver,5
12760368,Ford,Ranger,XLT 3.2 HI-Rider (4X2),PX Mkii MY17,2017,2010s,38990.0,mid_range,83364.0,average,Crew Cab Pickup,Automatic,Diesel,Used,3198.0,White,5
12760370,Toyota,Kluger,GX (4X4),GSU55R,2015,2010s,35990.0,mid_range,62145.0,average,Wagon,Automatic,Unleaded Petrol,Used,3456.0,Silver,7
12760371,Toyota,Kluger,GXL (4X2),GSU50R,2019,2010s,45490.0,mid_range,45372.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,3456.0,Silver,7
12760373,Mazda,CX-5,Akera (4X4),MY15,2016,2010s,29990.0,economy,73283.0,average,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Grey,5
12760374,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkii,2016,2010s,48390.0,mid_range,52185.0,moderate,Dual Cab Pick-Up,Automatic,Diesel,Used,3198.0,White,5
12760377,Ford,Ranger,XL 3.2 (4X4),PX Mkii,2016,2010s,39290.0,mid_range,80268.0,average,Crew Cab Utility,Automatic,Diesel,Used,3198.0,White,5
12760380,Toyota,Kluger,GXL (4X2),GSU50R,2018,2010s,44590.0,mid_range,60673.0,average,Wagon,Automatic,Unleaded Petrol,Used,3456.0,Brown,7
12760382,Mitsubishi,Triton,GLX Adas,MR MY20,2019,2010s,40990.0,mid_range,41003.0,moderate,Double Cab Pick Up,Automatic,Diesel,Used,2440.0,White,5
12760383,Subaru,Impreza,2.0I-S (awd),MY18,2018,2010s,26990.0,economy,92321.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1995.0,Red,5
12760396,Mazda,6,Luxury,GH,2008,2000s,12990.0,budget,194020.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,2488.0,Silver,5
12760398,Mazda,6,Limited,GH,2009,2000s,11990.0,budget,175775.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,2488.0,Silver,5
12760406,Mitsubishi,Pajero,Exceed LWB (4X4),NX MY17,2017,2010s,47490.0,mid_range,127498.0,high,Wagon,Automatic,Diesel,Used,3200.0,Brown,7
12760460,Mitsubishi,Pajero,GLX LWB (4X4),NX MY18,2018,2010s,32800.0,mid_range,173319.0,high,Wagon,Automatic,Diesel,Used,3200.0,White,7
12760467,Hyundai,Iload,3S Liftback,TQ4 MY19,2019,2010s,39995.0,mid_range,43316.0,moderate,Van,Manual,Diesel,Used,2497.0,White,3
12760516,Toyota,Yaris,Ascent,NCP130R MY18,2020,2020s,17750.0,economy,133789.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1299.0,White,5
12760519,Ford,Ranger,XLT 3.2 (4X4),PX Mkiii MY21.75,2022,2020s,65990.0,premium,5245.0,low,Double Cab Chassis,Automatic,Diesel,Used,3198.0,Black,5
12760550,Toyota,Hilux,SR5 (4X4),GUN126R,2016,2010s,46251.0,mid_range,116508.0,average,Dual Cab Utility,Automatic,Diesel,Used,2753.0,White,5
12760559,Mitsubishi,Triton,GLS (4X4),MQ MY16,2015,2010s,36000.0,mid_range,180000.0,high,Dual Cab Utility,Manual,Diesel,Used,2440.0,Blue,5
12760569,Ford,Ranger,XLS 3.2 (4X4),PX Mkiii MY19,2019,2010s,55000.0,premium,27500.0,moderate,Double Cab Pick Up,Manual,Diesel,Used,3198.0,White,5
12760577,Ford,Falcon,XLS,Auii,2001,2000s,15000.0,budget,179164.0,high,Utility,Automatic,Unleaded Petrol,Used,3984.0,White,2
12760615,Subaru,Liberty,2.5I GT Premium,MY10,2010,2010s,14999.0,budget,133739.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,2457.0,White,5
12760617,Honda,CR-V,(4X4),2005 Upgrade,2005,2000s,5500.0,budget,291522.0,very_high,Wagon,Manual,Unleaded Petrol,Used,2354.0,Silver,5
12760625,Toyota,Hilux,SR (4X4),KUN26R 07 Upgrade,2008,2000s,19888.0,economy,379000.0,very_high,Dual Cab Pick-Up,Automatic,Diesel,Used,2982.0,White,5
12760636,Ford,Falcon,(LPG),FG,2010,2010s,9888.0,budget,332000.0,very_high,Cab Chassis,Automatic,Liquid Petroleum Gas,Used,3984.0,White,2
12760637,Subaru,XV,2.0I-S,MY17,2016,2010s,25990.0,economy,58760.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1995.0,Silver,5
12760649,Jeep,Grand Cherokee,Laredo (4X4),WK MY13,2012,2010s,20500.0,economy,132763.0,high,Wagon,Automatic,Diesel,Used,2987.0,Silver,5
12760657,Kia,Sportage,S (fwd),QL MY20,2020,2020s,33990.0,mid_range,56179.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1999.0,Grey,5
12760671,Mercedes-Benz,CLA250,Sport 4Matic,117 MY18,2018,2010s,58990.0,premium,40739.0,moderate,Coupe,Automatic,Premium Unleaded Petrol,Used,1991.0,White,5
12760676,Honda,Civic,VTI,MY17,2017,2010s,27600.0,economy,74446.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1799.0,White,5
12760684,Hyundai,Santa FE,Highlander Crdi (4X4),DM5 MY18,2018,2010s,50990.0,premium,77569.0,average,Wagon,Automatic,Diesel,Used,2199.0,Black,7
12760701,Holden,Trax,LT,TJ MY17,2017,2010s,17990.0,economy,138423.0,high,Wagon,Automatic,Unleaded Petrol,Used,1364.0,White,5
12760721,Hyundai,I30,N Performance LUX,Pde.3 MY20,2019,2010s,39888.0,mid_range,74624.0,average,Hatchback,Manual,Premium Unleaded Petrol,Used,1998.0,White,5
12760733,Kia,Sportage,GT-Line (awd),QL MY17,2017,2010s,39990.0,mid_range,42334.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2359.0,White,5
12760765,Audi,Q7,3.0 TDI Quattro,4M,2016,2010s,47850.0,mid_range,161442.0,high,Wagon,Automatic,Diesel,Used,2967.0,Blue,7
12760779,Ford,Territory,TX (rwd),SZ,2014,2010s,24990.0,economy,107379.0,average,Wagon,Automatic,Diesel,Used,2720.0,Black,5
12760782,Toyota,Corolla,Ascent Sport Hybrid,ZWE211R,2021,2020s,33888.0,mid_range,42548.0,moderate,Hatchback,Automatic,Unleaded Petrol/Electric,Used,1798.0,Silver,5
12760795,Mitsubishi,Pajero,VR-X LWB (4X4),NP MY06,2006,2000s,13888.0,budget,189884.0,high,Wagon,Automatic,Unleaded Petrol,Used,3828.0,White,7
12760799,Land Rover,Range Rover Evoque,TD4 150 SE,LV MY17,2017,2010s,43990.0,mid_range,93588.0,average,Wagon,Automatic,Diesel,Used,1999.0,Black,5
12760804,Subaru,Impreza,2.0I-S (awd),MY18,2017,2010s,28990.0,economy,40817.0,moderate,Hatchback,Automatic,Unleaded Petrol,Used,1995.0,White,5
12760806,Mini,3D Hatch,Cooper S JCW Sport,F56,2021,2020s,54990.0,premium,10300.0,low,Hatchback,Front,Premium Unleaded Petrol,Used,1998.0,Blue,4
12760807,Ford,Everest,Trend,UA MY17,2017,2010s,51990.0,premium,35879.0,moderate,Wagon,Automatic,Diesel,Used,3198.0,Red,7
12760810,Mitsubishi,Pajero Sport,GLS (4X4) 7 Seat,MY17,2017,2010s,42990.0,mid_range,87923.0,average,Wagon,Automatic,Diesel,Used,2442.0,White,7
12760811,Mercedes-Benz,GLC250,D,253 MY18,2018,2010s,59990.0,premium,94184.0,average,Wagon,Automatic,Diesel,Used,2143.0,Grey,5
12760812,Bmw,X3,Xdrive 30D,G01,2017,2010s,64990.0,premium,50157.0,moderate,Wagon,Automatic,Diesel,Used,2993.0,White,5
12760822,Mercedes-Benz,GLC63,S 4Matic+,C253 MY21,2020,2020s,178990.0,luxury,21667.0,moderate,Coupe,Automatic,Premium Unleaded Petrol,Used,3982.0,Grey,5
12760837,Toyota,Hilux,(4X4),VZN167R,2003,2000s,14980.0,budget,302891.0,very_high,Dual Cab Pick-Up,Automatic,Unleaded Petrol,Used,3378.0,Green,5
12760838,Mercedes-Benz,C200,CGI,W204 MY10,2010,2010s,14980.0,budget,119456.0,average,Sedan,Automatic,Premium Unleaded Petrol,Used,1796.0,Silver,5
12760841,Mazda,6,Touring,6C,2013,2010s,13980.0,budget,223834.0,very_high,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Silver,5
12760842,Mazda,3,SP25 Astina,BN MY17,2017,2010s,26980.0,economy,83500.0,average,Hatchback,Automatic,Unleaded Petrol,Used,2488.0,Red,5
12760867,Nissan,X-Trail,TI (4X4),T32,2017,2010s,33690.0,mid_range,82919.0,average,Wagon,Automatic,Unleaded Petrol,Used,2488.0,White,5
12760873,Nissan,Navara,RX (4X4),NP300 D23,2015,2010s,34990.0,mid_range,86164.0,average,Double Cab Utility,Manual,Diesel,Used,2298.0,Black,5
12760874,Suzuki,Swift,GL,FZ,2011,2010s,7700.0,budget,80000.0,average,Hatchback,Automatic,Unleaded Petrol,Used,1372.0,Grey,5
12760903,Mercedes-Benz,GLC,300 4Matic,C253 MY21,2021,2020s,109990.0,luxury,8910.0,low,Coupe,Automatic,Premium Unleaded Petrol,Used,1991.0,Black,5
12760913,Land Rover,Range Rover Evoque,TD4 (110KW) SE,LV MY18,2018,2010s,44990.0,mid_range,103290.0,average,Wagon,Automatic,Diesel,Used,1999.0,Black,5
12760914,Toyota,86,GT,ZN6,2012,2010s,15000.0,budget,105000.0,average,Coupe,Automatic,Premium Unleaded Petrol,Used,1998.0,Blue,4
12760921,Mg,HS +EV,Phev Excite,SAS23 MY22,2022,2020s,48690.0,mid_range,15.0,low,Wagon,Automatic,Premium Unleaded/Electric,New In Stock,1490.0,Grey,5
12760926,Ldv,T60,MAX Luxe (4X4),SKC8,2022,2020s,41990.0,mid_range,9.0,low,Double Cab Utility,Automatic,Diesel,New In Stock,1996.0,Grey,5
12760930,Mg,HS +EV,Phev Excite,SAS23 MY22,2022,2020s,48690.0,mid_range,10.0,low,Wagon,Automatic,Premium Unleaded/Electric,New In Stock,1490.0,Grey,5
12760931,Ford,Ranger,XL 3.2 (4X4),PX,2014,2010s,24651.0,economy,162072.0,high,Dual Cab Chassis,Manual,Diesel,Used,3198.0,White,5
12760934,Mazda,3,SP25 Astina,BM,2014,2010s,24990.0,economy,88066.0,average,Hatchback,Automatic,Unleaded Petrol,Used,2488.0,Silver,5
12760945,Mg,MG3 Auto,Core,SZP1 MY22,2022,2020s,18990.0,economy,8.0,low,Hatchback,Automatic,Premium Unleaded Petrol,New In Stock,1498.0,Grey,5
12760963,Mg,MG3 Auto,Core,SZP1 MY22,2022,2020s,18990.0,economy,8.0,low,Hatchback,Automatic,Premium Unleaded Petrol,New In Stock,1498.0,Grey,5
12760967,Isuzu,D-MAX,LS-U (4X4),RG MY21,2020,2020s,62400.0,premium,48963.0,moderate,Crew Cab Utility,Automatic,Diesel,Used,2999.0,White,5
12760973,Mg,MG3 Auto,Core,SZP1 MY22,2022,2020s,18990.0,economy,8.0,low,Hatchback,Automatic,Premium Unleaded Petrol,New In Stock,1498.0,Grey,5
12760991,Nissan,X-Trail,ST-L (4WD) (5YR),T32 Series 2,2020,2020s,42990.0,mid_range,49443.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2488.0,White,5
12761023,Honda,Odyssey,Luxury,RB MY12,2011,2010s,19950.0,economy,74568.0,average,Wagon,Automatic,Unleaded Petrol,Used,2354.0,Grey,7
12761034,Mazda,6,Limited,GG,2004,2000s,4500.0,budget,252000.0,very_high,Sedan,Automatic,Premium Unleaded Petrol,Used,2261.0,Gold,5
12761035,Toyota,Corolla,Ascent Sport + Navi Hybrid,ZWE211R,2020,2020s,37990.0,mid_range,34967.0,moderate,Hatchback,Automatic,Unleaded Petrol/Electric,Used,1798.0,Red,5
12761039,Toyota,Corolla,SX,Mzea12R,2021,2020s,38490.0,mid_range,3453.0,low,Hatchback,Automatic,Unleaded Petrol,Used,1987.0,White,5
12761043,Ford,Ranger,XLT 3.2 HI-Rider (4X2),PX Mkii MY17,2017,2010s,39990.0,mid_range,77332.0,average,Crew Cab Pickup,Automatic,Diesel,Used,3198.0,Black,5
12761046,Renault,Megane,Intens,LFF,2017,2010s,22990.0,economy,34225.0,moderate,Sedan,Automatic,Premium Unleaded Petrol,Used,1198.0,White,5
12761059,Porsche,911,Carrera S,991,2012,2010s,168890.0,luxury,63006.0,average,Coupe,Automatic,Premium Unleaded Petrol,Used,3824.0,Silver,4
12761062,Mitsubishi,Triton,GSR (4X4),MR MY22,2022,2020s,66798.0,premium,1512.0,low,Double Cab Pick Up,Automatic,Diesel,Demo,2442.0,Orange,5
12761066,Volvo,XC40,T5 R-Design (awd),536 MY18,2018,2010s,48989.0,mid_range,62798.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,1969.0,Black,5
12761071,Holden,Colorado,LTZ (4X4),RG MY20,2019,2010s,40771.0,mid_range,80419.0,average,Space Cab Pickup,Automatic,Diesel,Used,2776.0,Silver,2
12761114,Mitsubishi,ASX,LS (2WD),XC MY17,2017,2010s,23995.0,economy,57132.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1998.0,Red,5
12761156,Toyota,Hilux,Workmate,TGN16R MY12,2012,2010s,17995.0,economy,228625.0,very_high,Cab Chassis,Manual,Unleaded Petrol,Used,2694.0,White,3
12761159,Toyota,Corolla,Ascent,ZRE182R,2014,2010s,18995.0,economy,139138.0,high,Hatchback,Automatic,Unleaded Petrol,Used,1798.0,White,5
12761184,Hyundai,Iload,3S Liftback,TQ4 MY20,2020,2020s,49990.0,mid_range,25292.0,moderate,Van,Automatic,Diesel,Used,2497.0,White,3
12761206,Holden,Commodore,Acclaim,VZ,2005,2000s,5990.0,budget,288010.0,very_high,Sedan,Automatic,Unleaded Petrol,Used,3565.0,White,5
12761210,Volvo,V60,D4 Luxury Cross Country,F MY16,2016,2010s,21000.0,economy,111650.0,average,Wagon,Automatic,Diesel,Used,2400.0,Silver,5
12761213,Nissan,X-Trail,ST (4X2),T32 MY20,2020,2020s,30880.0,mid_range,73139.0,average,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Red,5
12761221,Toyota,Hilux,Workmate,TGN121R Facelift,2021,2020s,30990.0,mid_range,41879.0,moderate,Cab Chassis,Automatic,Unleaded Petrol,Used,2694.0,White,2
12761222,Ford,Falcon,XR6,FG X,2015,2010s,45990.0,mid_range,9355.0,low,Utility,Automatic,Unleaded Petrol,Used,3984.0,Blue,2
12761237,Mercedes-Benz,GLC250,D,253 MY19,2019,2010s,71800.0,premium,78800.0,average,Wagon,Automatic,Diesel,Used,2143.0,Silver,5
12761238,Mercedes-Benz,CLA35,4Matic,C118 MY21,2020,2020s,86800.0,luxury,22675.0,moderate,Coupe,Automatic,Premium Unleaded Petrol,Used,1991.0,Silver,5
12761274,Toyota,Kluger,Grande (4X4),GSU55R,2014,2010s,33885.0,mid_range,110582.0,average,Wagon,Automatic,Unleaded Petrol,Used,3456.0,Red,7
12761294,Mazda,CX-9,Touring (fwd),MY18,2018,2010s,47000.0,mid_range,77000.0,average,Wagon,Automatic,Unleaded Petrol,Used,2488.0,Titanium,7
12761339,Toyota,Corolla,Ascent,ZRE172R,2015,2010s,23888.0,economy,24370.0,moderate,Sedan,Automatic,Unleaded Petrol,Used,1798.0,White,5
12761351,Nissan,X-Trail,ST-L (4X2),T32 MY20,2020,2020s,38950.0,mid_range,25378.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,2488.0,White,5
12761399,Mitsubishi,Eclipse Cross,ES (2WD),YA MY20,2020,2020s,28290.0,economy,31170.0,moderate,Wagon,Automatic,Unleaded Petrol,Used,1499.0,Grey,5
12761406,Mercedes-Benz,E400,4Matic,213 MY18,2018,2010s,76000.0,premium,71684.0,average,Saloon,Automatic,Premium Unleaded Petrol,Used,2996.0,Silver,5
12761418,Mini,Clubman,JCW ALL 4 Mini Yours,F54,2021,2020s,78888.0,premium,11702.0,low,Wagon,Automatic,Premium Unleaded Petrol,Used,1998.0,Silver,5
12761420,Mitsubishi,Outlander,LS Phev (hybrid),ZK MY17,2017,2010s,29999.0,economy,161667.0,high,Wagon,Automatic,Unleaded Petrol/Electric,Used,1998.0,White,5
12761453,Ford,Territory,Titanium (4X4),SZ,2011,2010s,18995.0,economy,174113.0,high,Wagon,Automatic,Diesel,Used,2720.0,Grey,7
12761456,Ford,Ranger,XLS 3.2 (4X4),PX Mkiii MY19,2018,2010s,48888.0,mid_range,96926.0,average,Double Cab Pick Up,Automatic,Diesel,Used,3198.0,Black,5
12761515,Skoda,Superb,162 TSI,NP MY19,2019,2010s,38990.0,mid_range,76116.0,average,Wagon,Automatic,Premium Unleaded Petrol,Used,1984.0,White,5
12761516,Nissan,Navara,SL (4X2),D23 MY21.5,2021,2020s,39990.0,mid_range,10325.0,low,Cab Chassis,Automatic,Diesel,Used,2298.0,White,2
12761517,Isuzu,D-MAX,SX HI-Ride (4X4),TF MY17,2017,2010s,39990.0,mid_range,130082.0,high,Crew Cab Utility,Automatic,Diesel,Used,2999.0,White,5
12761534,Hyundai,Venue,Elite (black Interior),QX MY20,2020,2020s,30990.0,mid_range,14895.0,low,Wagon,Automatic,Unleaded Petrol,Used,1591.0,Grey,5
12761550,Ford,Ranger,Wildtrak 3.2 (4X4),PX Mkiii MY21.25,2021,2020s,71990.0,premium,15080.0,low,Double Cab Pick Up,Automatic,Diesel,Used,3198.0,Silver,5
12761551,Ford,Ranger,Raptor 2.0 (4X4),PX Mkiii MY19.75,2019,2010s,75990.0,premium,26685.0,moderate,Double Cab Pick Up,Automatic,Diesel,Used,1996.0,White,5
12761552,Ford,Everest,Titanium (4WD 7 Seat),UA II MY20.25,2020,2020s,65990.0,premium,23004.0,moderate,Wagon,Automatic,Diesel,Used,1996.0,Blue,7
12761555,Toyota,Corolla,Ascent,ZRE172R MY17,2018,2010s,20000.0,economy,109000.0,average,Sedan,Automatic,Unleaded Petrol,Used,1798.0,White,5
12761574,Audi,A3,1.4 Tfsi Attraction COD,8V MY15,2014,2010s,22990.0,economy,128815.0,high,Sedan,Automatic,Premium Unleaded Petrol,Used,1395.0,Black,5
12761583,Mitsubishi,Triton,GLX (4X4),MQ MY18,2018,2010s,32990.0,mid_range,100978.0,average,Dual Cab Chassis,Manual,Diesel,Used,2440.0,White,5
12761596,Isuzu,D-MAX,LS-M HI-Ride (4X4),TF MY17,2017,2010s,41990.0,mid_range,151777.0,high,Crew Cab Utility,Manual,Diesel,Used,2999.0,Black,5
12761602,Holden,Colorado,LS (4X4),RG MY15,2014,2010s,19850.0,economy,208333.0,very_high,Crew Cab Pickup,Automatic,Diesel,Used,2776.0,White,5
12761604,Bmw,430I,M Sport Gran Coupe,G26,2021,2020s,85544.0,luxury,11682.0,low,Coupe,Automatic,Premium Unleaded Petrol,Used,1998.0,Blue,5
12761607,Holden,Commodore,SS-V Redline Reserve Edition,VF II,2016,2010s,68750.0,premium,54119.0,moderate,Sedan,Manual,Premium Unleaded Petrol,Used,6200.0,White,5
12761644,Volvo,XC60,B5 Inscription Mhev,246 MY22,2021,2020s,84950.0,luxury,5779.0,low,Wagon,Automatic,Premium Unleaded/Electric,Used,1969.0,Grey,5
12761671,Mitsubishi,Triton,GLX (4X4),MN MY15,2014,2010s,27705.0,economy,86635.0,average,Double Cab Utility,Manual,Diesel,Used,2477.0,Black,5
