count,forest,for_burns,fire_1617_any_fire,fire_1617_unplanned,fire_1617_planned,fire_1718_any_fire,fire_1718_unplanned,fire_1718_planned,fire_1819_any_fire,fire_1819_unplanned,fire_1819_planned,fire_1920_any_fire,fire_1920_unplanned,fire_1920_planned,fire_2021_any_fire,fire_2021_unplanned,fire_2021_planned,total_years_burned,total_unplanned_burns,total_planned_burns,always_burned,any_unplanned_fire,for_ten_MUF,for_ten_NCR,for_ten_ND,for_ten_OCL,for_ten_PRIV,for_ten_Unknown,for_catego_Native forest,for_catego_Non-forest,for_catego_Other forest,state_NSW,state_NT,state_Qld,state_SA,state_Tas,state_Unknown,state_Vic,state_WA
1005,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
5,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
121,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
2,1,3,1,1,0,1,0,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,3,1,0,0,1,0,1,1,0,0,1,1,0,1,1,0,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4,1,3,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
191,1,3,1,0,1,1,1,0,1,1,0,1,0,0,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
22,1,2,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4,1,3,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4304,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
223,1,3,1,1,0,1,1,0,1,0,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
181,1,5,1,1,0,1,1,0,1,1,0,1,0,1,1,1,0,5,4,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14,1,3,1,0,0,1,0,1,1,0,1,1,0,1,1,0,0,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
5,1,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
8,1,4,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,5,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
16,1,4,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,1,4,1,1,0,1,0,1,1,1,0,1,1,0,1,0,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,0,1,5,3,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
15,1,4,1,0,1,1,1,0,1,1,0,1,0,0,1,0,1,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
16,1,2,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3,1,3,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
430,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,5,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,5,2,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
81,1,5,1,0,1,1,1,0,1,0,1,1,1,0,1,0,1,5,2,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3479,0,0,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,5,2,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2089,1,4,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
54,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
15,1,3,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12,1,4,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
21,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
25,1,5,1,0,1,1,1,0,1,1,0,1,0,1,1,0,1,5,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
24,1,5,1,0,1,1,0,1,1,0,1,1,1,0,1,0,1,5,1,4,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
23,1,4,1,0,0,1,1,0,1,0,1,1,0,1,1,0,1,5,1,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3,1,4,1,1,0,1,1,0,1,0,0,1,0,1,1,0,1,5,2,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
6,1,3,1,0,0,1,0,0,1,0,1,1,1,0,1,1,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,2,1,1,0,1,0,0,1,0,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
36,1,3,1,0,0,1,1,0,1,0,1,1,1,0,1,0,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,1,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
5,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,1,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
773,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
458,1,4,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,4,1,0,1,1,0,1,1,0,0,1,0,1,1,1,0,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,0,0,1,0,1,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,1,4,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2759,0,0,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
149,1,3,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,1,3,1,1,0,1,0,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
35,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,1,0,5,1,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
3,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
20,1,3,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
14,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,3,1,0,1,1,1,0,1,0,1,1,0,0,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
448,1,2,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
2,1,4,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
10,1,4,1,0,1,1,0,1,1,0,0,1,1,0,1,1,0,5,2,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
4,1,4,1,0,1,1,0,1,1,0,1,1,0,1,1,0,0,5,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,4,1,0,0,1,0,1,1,0,1,1,0,1,1,0,1,5,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,4,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
439,1,3,1,0,0,1,1,0,1,0,1,1,0,0,1,0,1,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
265,1,3,1,0,0,1,1,0,1,0,0,1,0,1,1,0,1,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
8,1,2,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,5,1,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
909,1,4,1,0,0,1,1,0,1,0,1,1,1,0,1,0,1,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
40,1,5,1,0,1,1,1,0,1,0,1,1,1,0,1,1,0,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,1,4,1,0,1,1,1,0,1,0,1,1,0,0,1,1,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
177,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,1,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
250,1,2,1,1,0,1,0,0,1,0,1,1,0,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
346,1,3,1,0,1,1,0,0,1,1,0,1,1,0,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
23,1,5,1,0,1,1,0,1,1,1,0,1,0,1,1,0,1,5,1,4,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
44,1,3,1,0,1,1,0,1,1,0,0,1,0,1,1,0,0,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1465,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1250,0,0,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
2,1,3,1,0,0,1,0,0,1,1,0,1,1,0,1,1,0,5,3,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
273,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,1,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
6,1,3,1,0,0,1,1,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
4,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
13,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,0,1,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
11,1,5,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,5,0,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
132,1,4,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1390,0,0,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,5,3,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
6,1,2,1,0,0,1,1,0,1,0,0,1,0,1,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
37,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,4,1,0,1,1,0,1,1,0,1,1,1,0,1,0,0,5,1,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
8,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17,1,4,1,0,0,1,1,0,1,1,0,1,1,0,1,1,0,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1,1,4,1,0,0,1,0,1,1,1,0,1,0,1,1,0,1,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,5,1,0,1,1,0,1,1,0,1,1,0,1,1,0,1,5,0,5,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
3,1,3,1,0,1,1,0,1,1,0,1,1,0,0,1,0,0,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
253,0,0,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,5,2,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
8,1,1,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,5,1,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
225,1,3,1,0,0,1,0,1,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,0,1,1,0,0,1,0,1,1,0,0,1,1,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
34,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
205,1,3,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
24,1,3,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
19,1,5,1,0,1,1,1,0,1,1,0,1,1,0,1,0,1,5,3,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
9,1,3,1,1,0,1,0,0,1,0,0,1,0,1,1,0,1,5,1,2,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
4,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
14,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
50,1,5,1,1,0,1,1,0,1,1,0,1,1,0,1,1,0,5,5,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
76,1,2,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
717,1,2,1,1,0,1,0,0,1,0,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
87,1,3,1,1,0,1,0,0,1,0,1,1,1,0,1,0,0,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
313,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
3,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,2,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,0,0,1,1,0,1,1,0,1,0,1,1,0,0,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
509,0,0,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
26,1,4,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1029,1,4,1,0,1,1,1,0,1,0,1,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
687,0,0,1,1,0,1,0,0,1,0,1,1,0,1,1,0,0,5,1,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1514,0,0,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,5,3,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
3381,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,5,1,0,1,1,0,1,1,0,1,1,1,0,1,1,0,5,2,3,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
10,1,2,1,0,0,1,1,0,1,0,0,1,0,0,1,0,1,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
19,1,2,1,0,0,1,0,0,1,0,1,1,1,0,1,0,0,5,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
200,1,3,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
198,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
46,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
4,1,2,1,1,0,1,0,0,1,1,0,1,0,0,1,0,0,5,2,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
2,1,3,1,0,0,1,0,1,1,1,0,1,0,1,1,0,0,5,1,2,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
145,1,4,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,2,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17,1,4,1,1,0,1,1,0,1,1,0,1,1,0,1,0,0,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0
35,1,4,1,1,0,1,1,0,1,0,1,1,0,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
284,1,4,1,0,1,1,0,0,1,0,1,1,1,0,1,0,1,5,1,3,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
5623,1,3,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
28824,1,2,1,0,1,1,0,0,1,0,0,1,0,1,1,0,0,5,0,2,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
39,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
138,1,4,1,0,0,1,1,0,1,0,1,1,1,0,1,1,0,5,3,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
882,1,3,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
1,1,3,1,0,0,1,1,0,1,0,0,1,0,1,1,1,0,5,2,1,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
12,1,2,1,0,0,1,0,0,1,0,0,1,0,1,1,1,0,5,1,1,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
1,1,2,1,0,0,1,1,0,1,0,0,1,1,0,1,0,0,5,2,0,1,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1,4,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,5,0,4,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
5,1,3,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,5,0,3,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
25,1,2,1,0,1,1,0,0,1,0,1,1,0,0,1,0,0,5,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
58,1,5,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3,1,5,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
13,1,5,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,5,3,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
27,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,1,0,5,3,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1049,0,0,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,5,2,2,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1378,1,4,1,1,0,1,1,0,1,0,1,1,0,1,1,0,0,5,2,2,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,1,2,1,0,0,1,0,0,1,1,0,1,0,0,1,1,0,5,2,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
12,1,3,1,0,0,1,0,0,1,0,1,1,0,1,1,0,1,5,0,3,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
5,1,2,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
10,0,0,1,0,1,1,0,0,1,0,0,1,0,0,1,0,1,5,0,2,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
1789,0,0,1,0,1,1,0,1,1,1,0,1,0,1,1,0,0,5,1,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
40,1,3,1,0,1,1,0,0,1,0,1,1,0,1,1,0,0,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
15,1,4,1,1,0,1,1,0,1,1,0,1,0,0,1,1,0,5,4,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0
13,1,4,1,1,0,1,0,0,1,1,0,1,1,0,1,1,0,5,4,0,1,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0
23,1,3,1,0,0,1,1,0,1,0,0,1,1,0,1,0,1,5,2,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
26,1,3,1,1,0,1,0,0,1,1,0,1,1,0,1,0,0,5,3,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
1541,1,3,1,0,1,1,0,0,1,0,0,1,0,1,1,0,1,5,0,3,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
21,1,4,1,0,1,1,0,1,1,0,1,1,0,0,1,1,0,5,1,3,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
13,1,4,1,0,1,1,0,0,1,0,1,1,0,1,1,0,1,5,0,4,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,5,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
42,1,2,1,0,0,1,0,0,1,0,1,1,0,1,1,0,0,5,0,2,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
32,1,1,1,0,0,1,0,0,1,0,0,1,0,0,1,0,1,5,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0
3858,0,0,1,0,1,1,1,0,1,0,1,1,0,1,1,1,0,5,2,3,1,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0
